"<HEADER software/>"
EwEVersion,"6.7.0.19540 (compiled 10/6/1920)"
Date,"7/9/2026 2:52:03 PM"
"<HEADER ecopath/>"
ModelName,"Anchovy Bay"
ModelSource,"C:/Users/ANC/OneDrive - NIVA/Projects/2025/2025CLIMAX/WP1/RPackage/ecocx/inst/extdata/anchovy_bay_ecosim_ex.eiixml"
"<HEADER ecosim/>"
EcosimScenario,"Scene 1"
TimeSeries,-
StartYear,0
"<HEADER end/>"

Data,ValueFleetGroup

timestep,fleet,group,value
416,1,2,0
416,1,3,0
416,1,4,0
416,1,5,0
416,1,6,0
416,1,7,0
416,1,8,0
416,1,9,0
416,1,10,0
416,1,11,0
416,2,1,0
416,2,2,0
416,2,3,2.6464736
416,2,4,0.27929428
416,2,5,0
416,2,6,0
416,2,7,0
416,2,8,0
416,2,9,0
416,2,10,0
416,2,11,0
416,3,1,0
416,3,2,0
416,3,3,0
416,3,4,0
416,3,5,2.6788945
416,3,6,3.1002092
416,3,7,0
416,3,8,0
416,3,9,0
416,3,10,0
416,3,11,0
416,4,1,0
416,4,2,0
416,4,3,0
416,4,4,0
416,4,5,0
416,4,6,0.7750523
416,4,7,0
416,4,8,0
416,4,9,0
416,4,10,0
416,4,11,0
416,5,1,0
416,5,2,0
416,5,3,0
416,5,4,0
416,5,5,0
416,5,6,0
416,5,7,25.15752
416,5,8,0
416,5,9,0
416,5,10,0
416,5,11,0
417,1,1,0
417,1,2,0
417,1,3,0
417,1,4,0
417,1,5,0
417,1,6,0
417,1,7,0
417,1,8,0
417,1,9,0
417,1,10,0
417,1,11,0
417,2,1,0
417,2,2,0
417,2,3,2.6152687
417,2,4,0.2682173
417,2,5,0
417,2,6,0
417,2,7,0
417,2,8,0
417,2,9,0
417,2,10,0
417,2,11,0
417,3,1,0
417,3,2,0
417,3,3,0
417,3,4,0
417,3,5,2.684199
417,3,6,3.1047287
417,3,7,0
417,3,8,0
417,3,9,0
417,3,10,0
417,3,11,0
417,4,1,0
417,4,2,0
417,4,3,0
417,4,4,0
417,4,5,0
417,4,6,0.7761821
417,4,7,0
417,4,8,0
417,4,9,0
417,4,10,0
417,4,11,0
417,5,1,0
417,5,2,0
417,5,3,0
417,5,4,0
417,5,5,0
417,5,6,0
417,5,7,25.636757
417,5,8,0
417,5,9,0
417,5,10,0
417,5,11,0
418,1,1,0
418,1,2,0
418,1,3,0
418,1,4,0
418,1,5,0
418,1,6,0
418,1,7,0
418,1,8,0
418,1,9,0
418,1,10,0
418,1,11,0
418,2,1,0
418,2,2,0
418,2,3,2.5843682
418,2,4,0.25758326
418,2,5,0
418,2,6,0
418,2,7,0
418,2,8,0
418,2,9,0
418,2,10,0
418,2,11,0
418,3,1,0
418,3,2,0
418,3,3,0
418,3,4,0
418,3,5,2.6888711
418,3,6,3.1095197
418,3,7,0
418,3,8,0
418,3,9,0
418,3,10,0
418,3,11,0
418,4,1,0
418,4,2,0
418,4,3,0
418,4,4,0
418,4,5,0
418,4,6,0.7773799
418,4,7,0
418,4,8,0
418,4,9,0
418,4,10,0
418,4,11,0
418,5,1,0
418,5,2,0
418,5,3,0
418,5,4,0
418,5,5,0
418,5,6,0
418,5,7,26.103811
418,5,8,0
418,5,9,0
418,5,10,0
418,5,11,0
419,1,1,0
419,1,2,0
419,1,3,0
419,1,4,0
419,1,5,0
419,1,6,0
419,1,7,0
419,1,8,0
419,1,9,0
419,1,10,0
419,1,11,0
419,2,1,0
419,2,2,0
419,2,3,2.553775
419,2,4,0.24737439
419,2,5,0
419,2,6,0
419,2,7,0
419,2,8,0
419,2,9,0
419,2,10,0
419,2,11,0
419,3,1,0
419,3,2,0
419,3,3,0
419,3,4,0
419,3,5,2.6929717
419,3,6,3.1144795
419,3,7,0
419,3,8,0
419,3,9,0
419,3,10,0
419,3,11,0
419,4,1,0
419,4,2,0
419,4,3,0
419,4,4,0
419,4,5,0
419,4,6,0.77861977
419,4,7,0
419,4,8,0
419,4,9,0
419,4,10,0
419,4,11,0
419,5,1,0
419,5,2,0
419,5,3,0
419,5,4,0
419,5,5,0
419,5,6,0
419,5,7,26.55779
419,5,8,0
419,5,9,0
419,5,10,0
419,5,11,0
420,1,1,0
420,1,2,0
420,1,3,0
420,1,4,0
420,1,5,0
420,1,6,0
420,1,7,0
420,1,8,0
420,1,9,0
420,1,10,0
420,1,11,0
420,2,1,0
420,2,2,0
420,2,3,2.5234902
420,2,4,0.2375735
420,2,5,0
420,2,6,0
420,2,7,0
420,2,8,0
420,2,9,0
420,2,10,0
420,2,11,0
420,3,1,0
420,3,2,0
420,3,3,0
420,3,4,0
420,3,5,2.6965754
420,3,6,3.1195052
420,3,7,0
420,3,8,0
420,3,9,0
420,3,10,0
420,3,11,0
420,4,1,0
420,4,2,0
420,4,3,0
420,4,4,0
420,4,5,0
420,4,6,0.77987623
420,4,7,0
420,4,8,0
420,4,9,0
420,4,10,0
420,4,11,0
420,5,1,0
420,5,2,0
420,5,3,0
420,5,4,0
420,5,5,0
420,5,6,0
420,5,7,26.99789
420,5,8,0
420,5,9,0
420,5,10,0
420,5,11,0
421,1,1,0
421,1,2,0
421,1,3,0
421,1,4,0
421,1,5,0
421,1,6,0
421,1,7,0
421,1,8,0
421,1,9,0
421,1,10,0
421,1,11,0
421,2,1,0
421,2,2,0
421,2,3,2.551416
421,2,4,0.23250589
421,2,5,0
421,2,6,0
421,2,7,0
421,2,8,0
421,2,9,0
421,2,10,0
421,2,11,0
421,3,1,0
421,3,2,0
421,3,3,0
421,3,4,0
421,3,5,2.6997545
421,3,6,3.123631
421,3,7,0
421,3,8,0
421,3,9,0
421,3,10,0
421,3,11,0
421,4,1,0
421,4,2,0
421,4,3,0
421,4,4,0
421,4,5,0
421,4,6,0.78090775
421,4,7,0
421,4,8,0
421,4,9,0
421,4,10,0
421,4,11,0
421,5,1,0
421,5,2,0
421,5,3,0
421,5,4,0
421,5,5,0
421,5,6,0
421,5,7,27.41698
421,5,8,0
421,5,9,0
421,5,10,0
421,5,11,0
422,1,1,0
422,1,2,0
422,1,3,0
422,1,4,0
422,1,5,0
422,1,6,0
422,1,7,0
422,1,8,0
422,1,9,0
422,1,10,0
422,1,11,0
422,2,1,0
422,2,2,0
422,2,3,2.5262496
422,2,4,0.22310877
422,2,5,0
422,2,6,0
422,2,7,0
422,2,8,0
422,2,9,0
422,2,10,0
422,2,11,0
422,3,1,0
422,3,2,0
422,3,3,0
422,3,4,0
422,3,5,2.7026012
422,3,6,3.1280248
422,3,7,0
422,3,8,0
422,3,9,0
422,3,10,0
422,3,11,0
422,4,1,0
422,4,2,0
422,4,3,0
422,4,4,0
422,4,5,0
422,4,6,0.78200614
422,4,7,0
422,4,8,0
422,4,9,0
422,4,10,0
422,4,11,0
422,5,1,0
422,5,2,0
422,5,3,0
422,5,4,0
422,5,5,0
422,5,6,0
422,5,7,27.820717
422,5,8,0
422,5,9,0
422,5,10,0
422,5,11,0
423,1,1,0
423,1,2,0
423,1,3,0
423,1,4,0
423,1,5,0
423,1,6,0
423,1,7,0
423,1,8,0
423,1,9,0
423,1,10,0
423,1,11,0
423,2,1,0
423,2,2,0
423,2,3,2.4999225
423,2,4,0.21410358
423,2,5,0
423,2,6,0
423,2,7,0
423,2,8,0
423,2,9,0
423,2,10,0
423,2,11,0
423,3,1,0
423,3,2,0
423,3,3,0
423,3,4,0
423,3,5,2.7051966
423,3,6,3.132459
423,3,7,0
423,3,8,0
423,3,9,0
423,3,10,0
423,3,11,0
423,4,1,0
423,4,2,0
423,4,3,0
423,4,4,0
423,4,5,0
423,4,6,0.7831147
423,4,7,0
423,4,8,0
423,4,9,0
423,4,10,0
423,4,11,0
423,5,1,0
423,5,2,0
423,5,3,0
423,5,4,0
423,5,5,0
423,5,6,0
423,5,7,28.208742
423,5,8,0
423,5,9,0
423,5,10,0
423,5,11,0
424,1,1,0
424,1,2,0
424,1,3,0
424,1,4,0
424,1,5,0
424,1,6,0
424,1,7,0
424,1,8,0
424,1,9,0
424,1,10,0
424,1,11,0
424,2,1,0
424,2,2,0
424,2,3,2.4731596
424,2,4,0.20546892
424,2,5,0
424,2,6,0
424,2,7,0
424,2,8,0
424,2,9,0
424,2,10,0
424,2,11,0
424,3,1,0
424,3,2,0
424,3,3,0
424,3,4,0
424,3,5,2.707599
424,3,6,3.136791
424,3,7,0
424,3,8,0
424,3,9,0
424,3,10,0
424,3,11,0
424,4,1,0
424,4,2,0
424,4,3,0
424,4,4,0
424,4,5,0
424,4,6,0.7841977
424,4,7,0
424,4,8,0
424,4,9,0
424,4,10,0
424,4,11,0
424,5,1,0
424,5,2,0
424,5,3,0
424,5,4,0
424,5,5,0
424,5,6,0
424,5,7,28.580732
424,5,8,0
424,5,9,0
424,5,10,0
424,5,11,0
425,1,1,0
425,1,2,0
425,1,3,0
425,1,4,0
425,1,5,0
425,1,6,0
425,1,7,0
425,1,8,0
425,1,9,0
425,1,10,0
425,1,11,0
425,2,1,0
425,2,2,0
425,2,3,2.4463196
425,2,4,0.19718719
425,2,5,0
425,2,6,0
425,2,7,0
425,2,8,0
425,2,9,0
425,2,10,0
425,2,11,0
425,3,1,0
425,3,2,0
425,3,3,0
425,3,4,0
425,3,5,2.7098677
425,3,6,3.1409154
425,3,7,0
425,3,8,0
425,3,9,0
425,3,10,0
425,3,11,0
425,4,1,0
425,4,2,0
425,4,3,0
425,4,4,0
425,4,5,0
425,4,6,0.7852287
425,4,7,0
425,4,8,0
425,4,9,0
425,4,10,0
425,4,11,0
425,5,1,0
425,5,2,0
425,5,3,0
425,5,4,0
425,5,5,0
425,5,6,0
425,5,7,28.936634
425,5,8,0
425,5,9,0
425,5,10,0
425,5,11,0
426,1,1,0
426,1,2,0
426,1,3,0
426,1,4,0
426,1,5,0
426,1,6,0
426,1,7,0
426,1,8,0
426,1,9,0
426,1,10,0
426,1,11,0
426,2,1,0
426,2,2,0
426,2,3,2.4195795
426,2,4,0.18924277
426,2,5,0
426,2,6,0
426,2,7,0
426,2,8,0
426,2,9,0
426,2,10,0
426,2,11,0
426,3,1,0
426,3,2,0
426,3,3,0
426,3,4,0
426,3,5,2.7120643
426,3,6,3.1447482
426,3,7,0
426,3,8,0
426,3,9,0
426,3,10,0
426,3,11,0
426,4,1,0
426,4,2,0
426,4,3,0
426,4,4,0
426,4,5,0
426,4,6,0.78618705
426,4,7,0
426,4,8,0
426,4,9,0
426,4,10,0
426,4,11,0
426,5,1,0
426,5,2,0
426,5,3,0
426,5,4,0
426,5,5,0
426,5,6,0
426,5,7,29.276566
426,5,8,0
426,5,9,0
426,5,10,0
426,5,11,0
427,1,1,0
427,1,2,0
427,1,3,0
427,1,4,0
427,1,5,0
427,1,6,0
427,1,7,0
427,1,8,0
427,1,9,0
427,1,10,0
427,1,11,0
427,2,1,0
427,2,2,0
427,2,3,2.3930273
427,2,4,0.18162139
427,2,5,0
427,2,6,0
427,2,7,0
427,2,8,0
427,2,9,0
427,2,10,0
427,2,11,0
427,3,1,0
427,3,2,0
427,3,3,0
427,3,4,0
427,3,5,2.7142482
427,3,6,3.1482248
427,3,7,0
427,3,8,0
427,3,9,0
427,3,10,0
427,3,11,0
427,4,1,0
427,4,2,0
427,4,3,0
427,4,4,0
427,4,5,0
427,4,6,0.78705615
427,4,7,0
427,4,8,0
427,4,9,0
427,4,10,0
427,4,11,0
427,5,1,0
427,5,2,0
427,5,3,0
427,5,4,0
427,5,5,0
427,5,6,0
427,5,7,29.600737
427,5,8,0
427,5,9,0
427,5,10,0
427,5,11,0
428,1,1,0
428,1,2,0
428,1,3,0
428,1,4,0
428,1,5,0
428,1,6,0
428,1,7,0
428,1,8,0
428,1,9,0
428,1,10,0
428,1,11,0
428,2,1,0
428,2,2,0
428,2,3,2.3667052
428,2,4,0.17430963
428,2,5,0
428,2,6,0
428,2,7,0
428,2,8,0
428,2,9,0
428,2,10,0
428,2,11,0
428,3,1,0
428,3,2,0
428,3,3,0
428,3,4,0
428,3,5,2.7164748
428,3,6,3.1512995
428,3,7,0
428,3,8,0
428,3,9,0
428,3,10,0
428,3,11,0
428,4,1,0
428,4,2,0
428,4,3,0
428,4,4,0
428,4,5,0
428,4,6,0.78782475
428,4,7,0
428,4,8,0
428,4,9,0
428,4,10,0
428,4,11,0
428,5,1,0
428,5,2,0
428,5,3,0
428,5,4,0
428,5,5,0
428,5,6,0
428,5,7,29.909367
428,5,8,0
428,5,9,0
428,5,10,0
428,5,11,0
429,1,1,0
429,1,2,0
429,1,3,0
429,1,4,0
429,1,5,0
429,1,6,0
429,1,7,0
429,1,8,0
429,1,9,0
429,1,10,0
429,1,11,0
429,2,1,0
429,2,2,0
429,2,3,2.3406346
429,2,4,0.16729476
429,2,5,0
429,2,6,0
429,2,7,0
429,2,8,0
429,2,9,0
429,2,10,0
429,2,11,0
429,3,1,0
429,3,2,0
429,3,3,0
429,3,4,0
429,3,5,2.7187898
429,3,6,3.1539457
429,3,7,0
429,3,8,0
429,3,9,0
429,3,10,0
429,3,11,0
429,4,1,0
429,4,2,0
429,4,3,0
429,4,4,0
429,4,5,0
429,4,6,0.78848636
429,4,7,0
429,4,8,0
429,4,9,0
429,4,10,0
429,4,11,0
429,5,1,0
429,5,2,0
429,5,3,0
429,5,4,0
429,5,5,0
429,5,6,0
429,5,7,30.202696
429,5,8,0
429,5,9,0
429,5,10,0
429,5,11,0
430,1,1,0
430,1,2,0
430,1,3,0
430,1,4,0
430,1,5,0
430,1,6,0
430,1,7,0
430,1,8,0
430,1,9,0
430,1,10,0
430,1,11,0
430,2,1,0
430,2,2,0
430,2,3,2.3148248
430,2,4,0.16056463
430,2,5,0
430,2,6,0
430,2,7,0
430,2,8,0
430,2,9,0
430,2,10,0
430,2,11,0
430,3,1,0
430,3,2,0
430,3,3,0
430,3,4,0
430,3,5,2.7212288
430,3,6,3.156155
430,3,7,0
430,3,8,0
430,3,9,0
430,3,10,0
430,3,11,0
430,4,1,0
430,4,2,0
430,4,3,0
430,4,4,0
430,4,5,0
430,4,6,0.7890388
430,4,7,0
430,4,8,0
430,4,9,0
430,4,10,0
430,4,11,0
430,5,1,0
430,5,2,0
430,5,3,0
430,5,4,0
430,5,5,0
430,5,6,0
430,5,7,30.480976
430,5,8,0
430,5,9,0
430,5,10,0
430,5,11,0
431,1,1,0
431,1,2,0
431,1,3,0
431,1,4,0
431,1,5,0
431,1,6,0
431,1,7,0
431,1,8,0
431,1,9,0
431,1,10,0
431,1,11,0
431,2,1,0
431,2,2,0
431,2,3,2.2892797
431,2,4,0.15410759
431,2,5,0
431,2,6,0
431,2,7,0
431,2,8,0
431,2,9,0
431,2,10,0
431,2,11,0
431,3,1,0
431,3,2,0
431,3,3,0
431,3,4,0
431,3,5,2.7238133
431,3,6,3.1579354
431,3,7,0
431,3,8,0
431,3,9,0
431,3,10,0
431,3,11,0
431,4,1,0
431,4,2,0
431,4,3,0
431,4,4,0
431,4,5,0
431,4,6,0.7894838
431,4,7,0
431,4,8,0
431,4,9,0
431,4,10,0
431,4,11,0
431,5,1,0
431,5,2,0
431,5,3,0
431,5,4,0
431,5,5,0
431,5,6,0
431,5,7,30.744478
431,5,8,0
431,5,9,0
431,5,10,0
431,5,11,0
432,1,1,0
432,1,2,0
432,1,3,0
432,1,4,0
432,1,5,0
432,1,6,0
432,1,7,0
432,1,8,0
432,1,9,0
432,1,10,0
432,1,11,0
432,2,1,0
432,2,2,0
432,2,3,2.2640007
432,2,4,0.14791249
432,2,5,0
432,2,6,0
432,2,7,0
432,2,8,0
432,2,9,0
432,2,10,0
432,2,11,0
432,3,1,0
432,3,2,0
432,3,3,0
432,3,4,0
432,3,5,2.7265515
432,3,6,3.1593094
432,3,7,0
432,3,8,0
432,3,9,0
432,3,10,0
432,3,11,0
432,4,1,0
432,4,2,0
432,4,3,0
432,4,4,0
432,4,5,0
432,4,6,0.78982735
432,4,7,0
432,4,8,0
432,4,9,0
432,4,10,0
432,4,11,0
432,5,1,0
432,5,2,0
432,5,3,0
432,5,4,0
432,5,5,0
432,5,6,0
432,5,7,30.993515
432,5,8,0
432,5,9,0
432,5,10,0
432,5,11,0
433,1,1,0
433,1,2,0
433,1,3,0
433,1,4,0
433,1,5,0
433,1,6,0
433,1,7,0
433,1,8,0
433,1,9,0
433,1,10,0
433,1,11,0
433,2,1,0
433,2,2,0
433,2,3,2.2681773
433,2,4,0.32791594
433,2,5,0
433,2,6,0
433,2,7,0
433,2,8,0
433,2,9,0
433,2,10,0
433,2,11,0
433,3,1,0
433,3,2,0
433,3,3,0
433,3,4,0
433,3,5,2.7271104
433,3,6,3.0143433
433,3,7,0
433,3,8,0
433,3,9,0
433,3,10,0
433,3,11,0
433,4,1,0
433,4,2,0
433,4,3,0
433,4,4,0
433,4,5,0
433,4,6,0.75358576
433,4,7,0
433,4,8,0
433,4,9,0
433,4,10,0
433,4,11,0
433,5,1,0
433,5,2,0
433,5,3,0
433,5,4,0
433,5,5,0
433,5,6,0
433,5,7,31.0141
433,5,8,0
433,5,9,0
433,5,10,0
433,5,11,0
434,1,1,0
434,1,2,0
434,1,3,0
434,1,4,0
434,1,5,0
434,1,6,0
434,1,7,0
434,1,8,0
434,1,9,0
434,1,10,0
434,1,11,0
434,2,1,0
434,2,2,0
434,2,3,2.2470655
434,2,4,0.49480203
434,2,5,0
434,2,6,0
434,2,7,0
434,2,8,0
434,2,9,0
434,2,10,0
434,2,11,0
434,3,1,0
434,3,2,0
434,3,3,0
434,3,4,0
434,3,5,2.7240865
434,3,6,2.8911119
434,3,7,0
434,3,8,0
434,3,9,0
434,3,10,0
434,3,11,0
434,4,1,0
434,4,2,0
434,4,3,0
434,4,4,0
434,4,5,0
434,4,6,0.7227779
434,4,7,0
434,4,8,0
434,4,9,0
434,4,10,0
434,4,11,0
434,5,1,0
434,5,2,0
434,5,3,0
434,5,4,0
434,5,5,0
434,5,6,0
434,5,7,30.997217
434,5,8,0
434,5,9,0
434,5,10,0
434,5,11,0
435,1,1,0
435,1,2,0
435,1,3,0
435,1,4,0
435,1,5,0
435,1,6,0
435,1,7,0
435,1,8,0
435,1,9,0
435,1,10,0
435,1,11,0
435,2,1,0
435,2,2,0
435,2,3,2.2234733
435,2,4,0.6489634
435,2,5,0
435,2,6,0
435,2,7,0
435,2,8,0
435,2,9,0
435,2,10,0
435,2,11,0
435,3,1,0
435,3,2,0
435,3,3,0
435,3,4,0
435,3,5,2.7155538
435,3,6,2.7941954
435,3,7,0
435,3,8,0
435,3,9,0
435,3,10,0
435,3,11,0
435,4,1,0
435,4,2,0
435,4,3,0
435,4,4,0
435,4,5,0
435,4,6,0.6985488
435,4,7,0
435,4,8,0
435,4,9,0
435,4,10,0
435,4,11,0
435,5,1,0
435,5,2,0
435,5,3,0
435,5,4,0
435,5,5,0
435,5,6,0
435,5,7,30.95583
435,5,8,0
435,5,9,0
435,5,10,0
435,5,11,0
436,1,1,0
436,1,2,0
436,1,3,0
436,1,4,0
436,1,5,0
436,1,6,0
436,1,7,0
436,1,8,0
436,1,9,0
436,1,10,0
436,1,11,0
436,2,1,0
436,2,2,0
436,2,3,2.198679
436,2,4,0.78928244
436,2,5,0
436,2,6,0
436,2,7,0
436,2,8,0
436,2,9,0
436,2,10,0
436,2,11,0
436,3,1,0
436,3,2,0
436,3,3,0
436,3,4,0
436,3,5,2.6994812
436,3,6,2.725895
436,3,7,0
436,3,8,0
436,3,9,0
436,3,10,0
436,3,11,0
436,4,1,0
436,4,2,0
436,4,3,0
436,4,4,0
436,4,5,0
436,4,6,0.68147373
436,4,7,0
436,4,8,0
436,4,9,0
436,4,10,0
436,4,11,0
436,5,1,0
436,5,2,0
436,5,3,0
436,5,4,0
436,5,5,0
436,5,6,0
436,5,7,30.895796
436,5,8,0
436,5,9,0
436,5,10,0
436,5,11,0
437,1,1,0
437,1,2,0
437,1,3,0
437,1,4,0
437,1,5,0
437,1,6,0
437,1,7,0
437,1,8,0
437,1,9,0
437,1,10,0
437,1,11,0
437,2,1,0
437,2,2,0
437,2,3,2.1733923
437,2,4,0.915723
437,2,5,0
437,2,6,0
437,2,7,0
437,2,8,0
437,2,9,0
437,2,10,0
437,2,11,0
437,3,1,0
437,3,2,0
437,3,3,0
437,3,4,0
437,3,5,2.6744847
437,3,6,2.685204
437,3,7,0
437,3,8,0
437,3,9,0
437,3,10,0
437,3,11,0
437,4,1,0
437,4,2,0
437,4,3,0
437,4,4,0
437,4,5,0
437,4,6,0.67130095
437,4,7,0
437,4,8,0
437,4,9,0
437,4,10,0
437,4,11,0
437,5,1,0
437,5,2,0
437,5,3,0
437,5,4,0
437,5,5,0
437,5,6,0
437,5,7,30.8252
437,5,8,0
437,5,9,0
437,5,10,0
437,5,11,0
438,1,1,0
438,1,2,0
438,1,3,0
438,1,4,0
438,1,5,0
438,1,6,0
438,1,7,0
438,1,8,0
438,1,9,0
438,1,10,0
438,1,11,0
438,2,1,0
438,2,2,0
438,2,3,2.1480353
438,2,4,1.029245
438,2,5,0
438,2,6,0
438,2,7,0
438,2,8,0
438,2,9,0
438,2,10,0
438,2,11,0
438,3,1,0
438,3,2,0
438,3,3,0
438,3,4,0
438,3,5,2.6399214
438,3,6,2.6686866
438,3,7,0
438,3,8,0
438,3,9,0
438,3,10,0
438,3,11,0
438,4,1,0
438,4,2,0
438,4,3,0
438,4,4,0
438,4,5,0
438,4,6,0.6671716
438,4,7,0
438,4,8,0
438,4,9,0
438,4,10,0
438,4,11,0
438,5,1,0
438,5,2,0
438,5,3,0
438,5,4,0
438,5,5,0
438,5,6,0
438,5,7,30.753326
438,5,8,0
438,5,9,0
438,5,10,0
438,5,11,0
439,1,1,0
439,1,2,0
439,1,3,0
439,1,4,0
439,1,5,0
439,1,6,0
439,1,7,0
439,1,8,0
439,1,9,0
439,1,10,0
439,1,11,0
439,2,1,0
439,2,2,0
439,2,3,2.1228685
439,2,4,1.1313946
439,2,5,0
439,2,6,0
439,2,7,0
439,2,8,0
439,2,9,0
439,2,10,0
439,2,11,0
439,3,1,0
439,3,2,0
439,3,3,0
439,3,4,0
439,3,5,2.5958006
439,3,6,2.6717546
439,3,7,0
439,3,8,0
439,3,9,0
439,3,10,0
439,3,11,0
439,4,1,0
439,4,2,0
439,4,3,0
439,4,4,0
439,4,5,0
439,4,6,0.6679386
439,4,7,0
439,4,8,0
439,4,9,0
439,4,10,0
439,4,11,0
439,5,1,0
439,5,2,0
439,5,3,0
439,5,4,0
439,5,5,0
439,5,6,0
439,5,7,30.688648
439,5,8,0
439,5,9,0
439,5,10,0
439,5,11,0
440,1,1,0
440,1,2,0
440,1,3,0
440,1,4,0
440,1,5,0
440,1,6,0
440,1,7,0
440,1,8,0
440,1,9,0
440,1,10,0
440,1,11,0
440,2,1,0
440,2,2,0
440,2,3,2.098049
440,2,4,1.2239137
440,2,5,0
440,2,6,0
440,2,7,0
440,2,8,0
440,2,9,0
440,2,10,0
440,2,11,0
440,3,1,0
440,3,2,0
440,3,3,0
440,3,4,0
440,3,5,2.5426848
440,3,6,2.6896608
440,3,7,0
440,3,8,0
440,3,9,0
440,3,10,0
440,3,11,0
440,4,1,0
440,4,2,0
440,4,3,0
440,4,4,0
440,4,5,0
440,4,6,0.67241514
440,4,7,0
440,4,8,0
440,4,9,0
440,4,10,0
440,4,11,0
440,5,1,0
440,5,2,0
440,5,3,0
440,5,4,0
440,5,5,0
440,5,6,0
440,5,7,30.63715
440,5,8,0
440,5,9,0
440,5,10,0
440,5,11,0
441,1,1,0
441,1,2,0
441,1,3,0
441,1,4,0
441,1,5,0
441,1,6,0
441,1,7,0
441,1,8,0
441,1,9,0
441,1,10,0
441,1,11,0
441,2,1,0
441,2,2,0
441,2,3,2.0736616
441,2,4,1.3084872
441,2,5,0
441,2,6,0
441,2,7,0
441,2,8,0
441,2,9,0
441,2,10,0
441,2,11,0
441,3,1,0
441,3,2,0
441,3,3,0
441,3,4,0
441,3,5,2.481652
441,3,6,2.7180543
441,3,7,0
441,3,8,0
441,3,9,0
441,3,10,0
441,3,11,0
441,4,1,0
441,4,2,0
441,4,3,0
441,4,4,0
441,4,5,0
441,4,6,0.6795136
441,4,7,0
441,4,8,0
441,4,9,0
441,4,10,0
441,4,11,0
441,5,1,0
441,5,2,0
441,5,3,0
441,5,4,0
441,5,5,0
441,5,6,0
441,5,7,30.601543
441,5,8,0
441,5,9,0
441,5,10,0
441,5,11,0
442,1,1,0
442,1,2,0
442,1,3,0
442,1,4,0
442,1,5,0
442,1,6,0
442,1,7,0
442,1,8,0
442,1,9,0
442,1,10,0
442,1,11,0
442,2,1,0
442,2,2,0
442,2,3,2.0497425
442,2,4,1.3866179
442,2,5,0
442,2,6,0
442,2,7,0
442,2,8,0
442,2,9,0
442,2,10,0
442,2,11,0
442,3,1,0
442,3,2,0
442,3,3,0
442,3,4,0
442,3,5,2.414285
442,3,6,2.7532036
442,3,7,0
442,3,8,0
442,3,9,0
442,3,10,0
442,3,11,0
442,4,1,0
442,4,2,0
442,4,3,0
442,4,4,0
442,4,5,0
442,4,6,0.68830085
442,4,7,0
442,4,8,0
442,4,9,0
442,4,10,0
442,4,11,0
442,5,1,0
442,5,2,0
442,5,3,0
442,5,4,0
442,5,5,0
442,5,6,0
442,5,7,30.581352
442,5,8,0
442,5,9,0
442,5,10,0
442,5,11,0
443,1,1,0
443,1,2,0
443,1,3,0
443,1,4,0
443,1,5,0
443,1,6,0
443,1,7,0
443,1,8,0
443,1,9,0
443,1,10,0
443,1,11,0
443,2,1,0
443,2,2,0
443,2,3,2.0262942
443,2,4,1.4595823
443,2,5,0
443,2,6,0
443,2,7,0
443,2,8,0
443,2,9,0
443,2,10,0
443,2,11,0
443,3,1,0
443,3,2,0
443,3,3,0
443,3,4,0
443,3,5,2.3426316
443,3,6,2.7920265
443,3,7,0
443,3,8,0
443,3,9,0
443,3,10,0
443,3,11,0
443,4,1,0
443,4,2,0
443,4,3,0
443,4,4,0
443,4,5,0
443,4,6,0.6980066
443,4,7,0
443,4,8,0
443,4,9,0
443,4,10,0
443,4,11,0
443,5,1,0
443,5,2,0
443,5,3,0
443,5,4,0
443,5,5,0
443,5,6,0
443,5,7,30.573597
443,5,8,0
443,5,9,0
443,5,10,0
443,5,11,0
444,1,1,0
444,1,2,0
444,1,3,0
444,1,4,0
444,1,5,0
444,1,6,0
444,1,7,0
444,1,8,0
444,1,9,0
444,1,10,0
444,1,11,0
444,2,1,0
444,2,2,0
444,2,3,2.0032997
444,2,4,1.5284308
444,2,5,0
444,2,6,0
444,2,7,0
444,2,8,0
444,2,9,0
444,2,10,0
444,2,11,0
444,3,1,0
444,3,2,0
444,3,3,0
444,3,4,0
444,3,5,2.2690954
444,3,6,2.8320346
444,3,7,0
444,3,8,0
444,3,9,0
444,3,10,0
444,3,11,0
444,4,1,0
444,4,2,0
444,4,3,0
444,4,4,0
444,4,5,0
444,4,6,0.7080086
444,4,7,0
444,4,8,0
444,4,9,0
444,4,10,0
444,4,11,0
444,5,1,0
444,5,2,0
444,5,3,0
444,5,4,0
444,5,5,0
444,5,6,0
444,5,7,30.57375
444,5,8,0
444,5,9,0
444,5,10,0
444,5,11,0
445,1,1,0
445,1,2,0
445,1,3,0
445,1,4,0
445,1,5,0
445,1,6,0
445,1,7,0
445,1,8,0
445,1,9,0
445,1,10,0
445,1,11,0
445,2,1,0
445,2,2,0
445,2,3,1.9845328
445,2,4,1.5939083
445,2,5,0
445,2,6,0
445,2,7,0
445,2,8,0
445,2,9,0
445,2,10,0
445,2,11,0
445,3,1,0
445,3,2,0
445,3,3,0
445,3,4,0
445,3,5,2.1962445
445,3,6,2.8710043
445,3,7,0
445,3,8,0
445,3,9,0
445,3,10,0
445,3,11,0
445,4,1,0
445,4,2,0
445,4,3,0
445,4,4,0
445,4,5,0
445,4,6,0.717751
